comparison_type,model_source,layer,emotion_or_group,estimate_name,cosine,explained_fraction,ci_low,ci_high,p_value,q_value,max_stat_p_value,null_p95,reliability,pca_status,effective_rank,condition_number,gate_passed,confirmatory,notes,row_label
split_reliability,misaligned,5,angry,reliability,,,,,,,,,0.5868320027907226,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,6,angry,reliability,,,,,,,,,0.6298509044264317,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,7,angry,reliability,,,,,,,,,0.6683266853940171,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,8,angry,reliability,,,,,,,,,0.6843051219999039,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,9,angry,reliability,,,,,,,,,0.6921155287251811,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,10,angry,reliability,,,,,,,,,0.7459547321070236,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,11,angry,reliability,,,,,,,,,0.723034550557593,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,12,angry,reliability,,,,,,,,,0.7155468811782515,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,13,angry,reliability,,,,,,,,,0.7549001851307502,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,14,angry,reliability,,,,,,,,,0.7471500672405565,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,15,angry,reliability,,,,,,,,,0.7535316266803677,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,16,angry,reliability,,,,,,,,,0.7732405573626268,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,17,angry,reliability,,,,,,,,,0.7644584768709527,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,18,angry,reliability,,,,,,,,,0.7605442875561131,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,19,angry,reliability,,,,,,,,,0.749428380297773,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,20,angry,reliability,,,,,,,,,0.7459758918004991,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,21,angry,reliability,,,,,,,,,0.7417208980832429,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,22,angry,reliability,,,,,,,,,0.739903553687288,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,23,angry,reliability,,,,,,,,,0.7444372992963023,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,24,angry,reliability,,,,,,,,,0.742862465110521,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,25,angry,reliability,,,,,,,,,0.7375324935282,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,26,angry,reliability,,,,,,,,,0.7274890347407396,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,27,angry,reliability,,,,,,,,,0.722213857509664,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,28,angry,reliability,,,,,,,,,0.7242141969495172,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,29,angry,reliability,,,,,,,,,0.6962097906768855,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,30,angry,reliability,,,,,,,,,0.7263447343733358,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,31,angry,reliability,,,,,,,,,0.7668166035318554,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,32,angry,reliability,,,,,,,,,0.7657119545517889,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,33,angry,reliability,,,,,,,,,0.7697451833193569,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,34,angry,reliability,,,,,,,,,0.7717423374626846,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,35,angry,reliability,,,,,,,,,0.775110453327612,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,36,angry,reliability,,,,,,,,,0.7697606578069951,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,37,angry,reliability,,,,,,,,,0.7726014179258979,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,38,angry,reliability,,,,,,,,,0.7797802400103137,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,39,angry,reliability,,,,,,,,,0.778895565849343,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,40,angry,reliability,,,,,,,,,0.7950538053149496,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,41,angry,reliability,,,,,,,,,0.796242535190015,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,42,angry,reliability,,,,,,,,,0.7880096173926966,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,43,angry,reliability,,,,,,,,,0.7920492369867839,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,44,angry,reliability,,,,,,,,,0.7928201500236634,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,45,angry,reliability,,,,,,,,,0.7844059414723888,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,46,angry,reliability,,,,,,,,,0.7932584249427087,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,47,angry,reliability,,,,,,,,,0.8492874930922745,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,0,anxious,reliability,,,,,,,,,0.4040210425575178,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,1,anxious,reliability,,,,,,,,,0.36896696556458164,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,2,anxious,reliability,,,,,,,,,0.3580748660482979,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,3,anxious,reliability,,,,,,,,,0.37035515262405994,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,4,anxious,reliability,,,,,,,,,0.37586838612872325,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,5,anxious,reliability,,,,,,,,,0.3843955496965984,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,6,anxious,reliability,,,,,,,,,0.4111859998422874,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,7,anxious,reliability,,,,,,,,,0.4103478419630547,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,8,anxious,reliability,,,,,,,,,0.4100577525463727,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,9,anxious,reliability,,,,,,,,,0.4877230012270551,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,10,anxious,reliability,,,,,,,,,0.5131573391838743,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,11,anxious,reliability,,,,,,,,,0.519763168167986,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,12,anxious,reliability,,,,,,,,,0.5145257564709417,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,13,anxious,reliability,,,,,,,,,0.5497409025119048,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,14,anxious,reliability,,,,,,,,,0.5744646182258073,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,15,anxious,reliability,,,,,,,,,0.6159126064877406,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,16,anxious,reliability,,,,,,,,,0.6328788757772181,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,17,anxious,reliability,,,,,,,,,0.6461113273251403,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,18,anxious,reliability,,,,,,,,,0.6473974800872909,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,19,anxious,reliability,,,,,,,,,0.6336616644908241,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,20,anxious,reliability,,,,,,,,,0.6438467237264734,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,21,anxious,reliability,,,,,,,,,0.6251421588759617,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,22,anxious,reliability,,,,,,,,,0.596516040194432,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,23,anxious,reliability,,,,,,,,,0.5753003930747908,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,24,anxious,reliability,,,,,,,,,0.5667729847019429,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,25,anxious,reliability,,,,,,,,,0.5697072394324624,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,26,anxious,reliability,,,,,,,,,0.5690921153880941,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,27,anxious,reliability,,,,,,,,,0.5661727259785704,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,28,anxious,reliability,,,,,,,,,0.5583216633395266,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,29,anxious,reliability,,,,,,,,,0.580081413633952,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,30,anxious,reliability,,,,,,,,,0.621444945775222,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,31,anxious,reliability,,,,,,,,,0.6588080373952577,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,32,anxious,reliability,,,,,,,,,0.6616904610840132,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,33,anxious,reliability,,,,,,,,,0.6697964272850263,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,34,anxious,reliability,,,,,,,,,0.6749644140006991,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,35,anxious,reliability,,,,,,,,,0.6767437294461823,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,36,anxious,reliability,,,,,,,,,0.6900921018081262,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,37,anxious,reliability,,,,,,,,,0.694233919812468,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,38,anxious,reliability,,,,,,,,,0.6824040870258076,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,39,anxious,reliability,,,,,,,,,0.6888552159763968,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,40,anxious,reliability,,,,,,,,,0.7027209637023285,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,41,anxious,reliability,,,,,,,,,0.7035211368836465,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,42,anxious,reliability,,,,,,,,,0.7005979173126663,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,43,anxious,reliability,,,,,,,,,0.7043103766366405,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,44,anxious,reliability,,,,,,,,,0.6963852167196152,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,45,anxious,reliability,,,,,,,,,0.6874329915736632,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,46,anxious,reliability,,,,,,,,,0.6971493819071406,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,47,anxious,reliability,,,,,,,,,0.7455972463269769,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: anxious
split_reliability,misaligned,0,calm,reliability,,,,,,,,,0.5573691855996191,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,1,calm,reliability,,,,,,,,,0.533535227253895,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,2,calm,reliability,,,,,,,,,0.5278905357053837,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,3,calm,reliability,,,,,,,,,0.542538825398971,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,4,calm,reliability,,,,,,,,,0.5680425399528886,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,5,calm,reliability,,,,,,,,,0.5785691665633764,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,6,calm,reliability,,,,,,,,,0.5880383302983188,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,7,calm,reliability,,,,,,,,,0.5982400227479487,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,8,calm,reliability,,,,,,,,,0.6056239604613354,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,9,calm,reliability,,,,,,,,,0.6630936641041626,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,10,calm,reliability,,,,,,,,,0.7014968339995382,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,11,calm,reliability,,,,,,,,,0.7055907885815733,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,12,calm,reliability,,,,,,,,,0.6967758114254264,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,13,calm,reliability,,,,,,,,,0.711847495586397,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,14,calm,reliability,,,,,,,,,0.7087049200141985,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,15,calm,reliability,,,,,,,,,0.7117662148649311,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,16,calm,reliability,,,,,,,,,0.7306285990948286,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,17,calm,reliability,,,,,,,,,0.7389789881402741,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,18,calm,reliability,,,,,,,,,0.7410329835593488,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,19,calm,reliability,,,,,,,,,0.7496789112070432,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,20,calm,reliability,,,,,,,,,0.7546675058045751,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,21,calm,reliability,,,,,,,,,0.7541676984964183,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,22,calm,reliability,,,,,,,,,0.7589486029893767,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,23,calm,reliability,,,,,,,,,0.7506145464006994,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,24,calm,reliability,,,,,,,,,0.7465032182952297,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,25,calm,reliability,,,,,,,,,0.7431352918212422,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,26,calm,reliability,,,,,,,,,0.7439871904934683,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,27,calm,reliability,,,,,,,,,0.7494124974209344,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,28,calm,reliability,,,,,,,,,0.7605706227924593,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,29,calm,reliability,,,,,,,,,0.7628664898908935,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,30,calm,reliability,,,,,,,,,0.7756684640351634,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,31,calm,reliability,,,,,,,,,0.7893205966782482,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,32,calm,reliability,,,,,,,,,0.7851031593649122,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,33,calm,reliability,,,,,,,,,0.7740554417076502,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,34,calm,reliability,,,,,,,,,0.7717054972789104,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,35,calm,reliability,,,,,,,,,0.7670256783498752,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,36,calm,reliability,,,,,,,,,0.7735988547663121,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,37,calm,reliability,,,,,,,,,0.7800094716331852,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,38,calm,reliability,,,,,,,,,0.7842044181886296,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,39,calm,reliability,,,,,,,,,0.7798413561817799,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,40,calm,reliability,,,,,,,,,0.7827570247343224,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,41,calm,reliability,,,,,,,,,0.7802725046353486,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,42,calm,reliability,,,,,,,,,0.7807056454188949,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,43,calm,reliability,,,,,,,,,0.7810528331712553,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,44,calm,reliability,,,,,,,,,0.7813587932585089,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,45,calm,reliability,,,,,,,,,0.7711936925176869,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,46,calm,reliability,,,,,,,,,0.7783409705583315,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,47,calm,reliability,,,,,,,,,0.8121574728690776,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: calm
split_reliability,misaligned,0,content,reliability,,,,,,,,,0.44915998560511655,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,1,content,reliability,,,,,,,,,0.401191587599396,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,2,content,reliability,,,,,,,,,0.3773693914832548,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,3,content,reliability,,,,,,,,,0.4003700131388939,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,4,content,reliability,,,,,,,,,0.4550123288891193,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,5,content,reliability,,,,,,,,,0.4827887462018358,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,6,content,reliability,,,,,,,,,0.5423368477517829,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,7,content,reliability,,,,,,,,,0.5843893397890244,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,8,content,reliability,,,,,,,,,0.6183036709455421,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,9,content,reliability,,,,,,,,,0.6336369891706358,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,10,content,reliability,,,,,,,,,0.6902798952587432,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,11,content,reliability,,,,,,,,,0.6789601203652955,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,12,content,reliability,,,,,,,,,0.6844142960426639,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,13,content,reliability,,,,,,,,,0.7065418890015189,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,14,content,reliability,,,,,,,,,0.7105379444421999,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,15,content,reliability,,,,,,,,,0.6963141651245662,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,16,content,reliability,,,,,,,,,0.7063911513264866,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,17,content,reliability,,,,,,,,,0.702512752904842,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,18,content,reliability,,,,,,,,,0.6968130708438468,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,19,content,reliability,,,,,,,,,0.6909576218326894,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,20,content,reliability,,,,,,,,,0.6884408375063809,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,21,content,reliability,,,,,,,,,0.665821172351461,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,22,content,reliability,,,,,,,,,0.6611205872987894,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,23,content,reliability,,,,,,,,,0.6512021364153768,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,24,content,reliability,,,,,,,,,0.6465155468999547,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,25,content,reliability,,,,,,,,,0.6525973462741742,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,26,content,reliability,,,,,,,,,0.6395896722518029,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,27,content,reliability,,,,,,,,,0.6473390367882181,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,28,content,reliability,,,,,,,,,0.6639297990830143,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,29,content,reliability,,,,,,,,,0.6748906719694703,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,30,content,reliability,,,,,,,,,0.7068591148495291,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,31,content,reliability,,,,,,,,,0.722491987481681,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,32,content,reliability,,,,,,,,,0.7153291489752236,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,33,content,reliability,,,,,,,,,0.7124505198764659,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,34,content,reliability,,,,,,,,,0.7135725103586237,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,35,content,reliability,,,,,,,,,0.7138142688061558,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,36,content,reliability,,,,,,,,,0.7287687380665221,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,37,content,reliability,,,,,,,,,0.7426219134604665,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,38,content,reliability,,,,,,,,,0.7442340844463988,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,39,content,reliability,,,,,,,,,0.7486048788955534,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,40,content,reliability,,,,,,,,,0.7605424589151433,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,41,content,reliability,,,,,,,,,0.7631891056828777,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,42,content,reliability,,,,,,,,,0.7665388719249625,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,43,content,reliability,,,,,,,,,0.7639635627084804,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,44,content,reliability,,,,,,,,,0.760188357729313,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,45,content,reliability,,,,,,,,,0.7499670163976674,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,46,content,reliability,,,,,,,,,0.7313807834757516,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,47,content,reliability,,,,,,,,,0.7687132427346959,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: content
split_reliability,misaligned,0,enthusiastic,reliability,,,,,,,,,0.3109108981383157,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,1,enthusiastic,reliability,,,,,,,,,0.25033152994093244,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,2,enthusiastic,reliability,,,,,,,,,0.25434681484014476,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,3,enthusiastic,reliability,,,,,,,,,0.25494706451840154,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,4,enthusiastic,reliability,,,,,,,,,0.27610524824344673,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
